mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.2611249446868896,0.02543981477098388,0.0049457550048828125,0.004341127803329226,0.05,3,5,100,"{'learning_rate': 0.05, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 100}",0.9389672061931895,0.9273952375451401,0.9108511030483828,0.9416194481949913,0.8897201467024133,0.9217106283368235,0.01932762568967486,40,0.9702629849753606,0.9689852280430958,0.9717285582396038,0.9701465451530485,0.9714558701278622,0.9705158373077941,0.0009896897978668227
0.34389386177062986,0.030427207001963854,0.002899503707885742,8.909030786411445e-05,0.05,3,5,150,"{'learning_rate': 0.05, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 150}",0.9403633355583615,0.9281936356233397,0.9170191611109741,0.9434271137612349,0.8938553693502621,0.9245717230808344,0.01799196827268602,14,0.977810652116005,0.9769880524863315,0.9788284726278014,0.97751029927547,0.9787167361726938,0.9779708425356602,0.0007064735011065686
0.13157529830932618,0.013940865292556887,0.0023798465728759764,0.0002822741621273972,0.05,3,10,50,"{'learning_rate': 0.05, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 50}",0.9135030445998569,0.909211261118274,0.8722985478202517,0.9164585220890105,0.856143685926182,0.893523012310715,0.024572555355850553,64,0.9321237860403033,0.9281626277611081,0.9318296654629242,0.9282413798569199,0.9324724712140178,0.9305659860670547,0.0019410428726202313
0.24318900108337402,0.019786903647316882,0.0024168968200683595,0.00039670803746227364,0.05,3,10,100,"{'learning_rate': 0.05, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.9399046066500295,0.9393687894453591,0.9138546834948379,0.9456604187476907,0.8890679785074598,0.9255712953690753,0.02130332682420317,7,0.9694174997377749,0.9665693081105323,0.9713374165707396,0.9683079504682505,0.9712443168930496,0.9693752983560694,0.0018087416569656715
0.35338807106018066,0.028288621103156563,0.002639007568359375,0.00029363980652047817,0.05,3,10,150,"{'learning_rate': 0.05, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 150}",0.940669149195155,0.9428288610302078,0.9204569025639668,0.947279146178627,0.8923259367359299,0.9287119991407773,0.020391617557100315,1,0.9772701796865664,0.9744147767280078,0.9786448364948354,0.9772296849481528,0.9784300374138286,0.9771979030542782,0.00150756741870603
0.14728693962097167,0.012102524526343297,0.0027318477630615236,0.00018548446932412175,0.05,4,2,50,"{'learning_rate': 0.05, 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.9239904339146833,0.913550483167319,0.8843323387337638,0.926758213196617,0.8781326444049256,0.9053528226834618,0.020275856498950806,58,0.9574660553808119,0.9550939505686186,0.9574922990750596,0.9538717921112034,0.9565629243827597,0.9560974043036905,0.0014139246916220023
0.29926190376281736,0.031858397780733815,0.00272984504699707,0.00025565709505523295,0.05,4,2,100,"{'learning_rate': 0.05, 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.9346717616950622,0.9274743633675752,0.9155135912701787,0.9416694127686401,0.9014217002114697,0.9241501658625852,0.014281819573245076,20,0.9823889311814861,0.9812203204972783,0.9831414859740092,0.9812749333121417,0.9830538158081347,0.98221589735461,0.0008325081309434471
0.44666247367858886,0.03076972353822057,0.002926492691040039,0.00024368061186756052,0.05,4,2,150,"{'learning_rate': 0.05, 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 150}",0.9348246153081226,0.9272751791351983,0.9171898114608682,0.9418625277284276,0.9012984528044877,0.9244901172874208,0.014195117681912846,16,0.9877741309492633,0.9865654257595831,0.9880196016853813,0.987183482757188,0.988750998786959,0.987658727987675,0.0007426669454418393
0.1518639087677002,0.01618594812347487,0.002462148666381836,0.00027739904855969826,0.05,4,5,50,"{'learning_rate': 0.05, 'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.9216843097229872,0.9230899970691864,0.8858754631933577,0.9249636980003783,0.8767953874199096,0.9064817710811639,0.020757809489070782,53,0.9569580301685934,0.9548830820492878,0.9568074279659677,0.9538452336991975,0.9564170155376139,0.955782157884132,0.001216298587127469
0.3017775058746338,0.027130899468691752,0.0034610271453857423,0.0006980172983625129,0.05,4,5,100,"{'learning_rate': 0.05, 'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.9295129597042835,0.9381125623907568,0.9169073686089649,0.9407096082383107,0.8956360391979372,0.9241757076280507,0.0165132278854811,19,0.9822469954948596,0.9813211932705457,0.9826533828799376,0.9807733722126698,0.9827663027581501,0.9819522493232326,0.0007783481930819095
